,,,,,,,,,,,,,
조건별분석,,,,,,,,,,,,,
[검색조건],,,,,,,,,,,,,
0,전국,2023-05-10,16.9,25,28,의령군,9.2,2.5,대관령,25.5,,,
0,전국,2023-05-09,15.8,24.4,30.2,강릉,6.7,0.7,청송군,29.5,,,
0,전국,2023-05-08,13.2,21.1,24.2,영월,5.1,-2.3,대관령,26.5,,,
0,전국,2023-05-07,11.5,14.6,19.5,파주,7.7,-0.5,대관령,20,,,
0,전국,2023-05-06,13.8,18,22.7,제주,11.4,4.2,대관령,18.5,,,
0,전국,2023-05-05,18.4,20.6,26.2,제주,15.7,8,대관령,18.2,,,
0,전국,2023-05-04,18.4,22.9,28.1,영월,14.1,7.5,대관령,20.6,,,
0,전국,2023-05-03,17.5,24,28.2,강릉,10.5,6,파주,22.2,,,
0,전국,2023-05-02,15.4,23.9,27.1,광주,6.1,-1.4,대관령,28.5,,,
0,전국,2023-05-01,14.2,20.9,24.7,양산시,8.2,2.7,대관령,22,,,
0,전국,2023-04-30,13.7,19.9,23.9,경주시,7.1,3.2,장수,20.7,,,
0,전국,2023-04-29,14.4,18.6,24,포항,10,4.5,대관령,19.5,,,
0,전국,2023-04-28,15.8,22.6,26.8,강릉,6.5,2.2,파주,24.6,,,
0,전국,2023-04-27,12.1,20.8,24.4,대구,2.8,-2.6,대관령,27,,,
0,전국,2023-04-26,10,15.6,21.2,양산시,5,-0.6,대관령,21.8,,,
0,전국,2023-04-25,9.3,11.5,16.2,강릉,6.7,-0.4,대관령,16.6,,,
0,전국,2023-04-24,13,17.3,22.3,동두천,8.9,1.8,태백,20.5,,,
0,전국,2023-04-23,13.6,19.2,23.5,동두천,7.9,-1.8,대관령,25.3,,,
0,전국,2023-04-22,14.4,20.1,24.7,전주,9.2,0.6,대관령,24.1,,,
0,전국,2023-04-21,15.9,21.5,26.4,산청,11.3,3.6,태백,22.8,,,
0,전국,2023-04-20,18.8,24.9,29.8,경주시,13.5,8.2,속초,21.6,,,
0,전국,2023-04-19,17.4,23.6,30,영월,12.3,1.5,태백,28.5,,,
0,전국,2023-04-18,14.6,17.9,28.6,제주,11.3,5.2,대관령,23.4,,,
0,전국,2023-04-17,12.2,19.2,23.3,광주,3.9,-0.4,대관령,23.7,,,
0,전국,2023-04-16,10.2,16.3,19.8,양산시,밀양,6.1,0.4,대관령,19.4,,
0,전국,2023-04-15,12,16.8,20.9,진주,7.9,2,대관령,18.9,,,
0,전국,2023-04-14,13.9,19.9,26,영월,7.8,1.8,장수,24.2,,,
0,전국,2023-04-13,12.6,21.4,25.7,포항,3.2,-2.1,제천,청송군,27.8,,
0,전국,2023-04-12,11.4,17.7,22.4,양산시,5.3,0.3,파주,22.1,,,
0,전국,2023-04-11,14.8,20.6,25.4,의성,8.5,3.1,청송군,22.3,,,
0,전국,2023-04-10,12.6,20.4,24.3,강릉,상주,3.6,-2,청송군,26.3,,
0,전국,2023-04-09,10.4,18.6,22.8,강릉,1.8,-3.2,장수,26,,,
0,전국,2023-04-08,8.4,15.1,18.1,강릉,1.4,-2.6,제천,장수,20.7,,
0,전국,2023-04-07,9.7,15.9,20.5,김해시,4.9,0.2,대관령,20.3,,,
0,전국,2023-04-06,10.3,12.9,20.8,경주시,8.3,4.4,대관령,16.4,,,
0,전국,2023-04-05,13.4,16.1,21.5,제주,10.4,7.4,대관령,14.1,,,
0,전국,2023-04-04,14.6,20.6,25.2,영월,8.8,-0.3,대관령,25.5,,,
0,전국,2023-04-03,14.4,22.1,26.6,영월,6.1,-2.8,대관령,29.4,,,
0,전국,2023-04-02,14.4,21.7,26.2,동두천,6.6,-2,대관령,28.2,,,
0,전국,2023-04-01,14.2,23.3,27.8,영월,5.1,-2,대관령,29.8,,,
0,전국,2023-03-31,13.7,23,26.6,양산시,5,-0.6,장수,27.2,,,
0,전국,2023-03-30,12.9,22.1,26.8,강릉,3.6,-0.9,제천,27.7,,,
0,전국,2023-03-29,10.6,19.6,22.2,광주,함양군,1.9,-4.7,대관령,26.9,,
0,전국,2023-03-28,8.5,16.6,19.8,북창원,0.3,-5.1,대관령,24.9,,,
0,전국,2023-03-27,7.2,14.4,18.4,양산시,0.5,-7.5,대관령,25.9,,,
0,전국,2023-03-26,9.3,15.1,19,의령군,4.2,-3.1,대관령,22.1,,,
0,전국,2023-03-25,9.8,13.4,19.6,동두천,7,1.1,대관령,18.5,,,
0,전국,2023-03-24,10.4,14.1,19.6,동두천,7.3,-0.9,대관령,20.5,,,
0,전국,2023-03-23,14,17.7,25,동두천,10.7,2.2,대관령,22.8,,,
0,전국,2023-03-22,14.6,21.9,27.6,영월,6.4,-2.6,대관령,30.2,,,
0,전국,2023-03-21,12.5,21.1,24.5,광주,4.7,-2.1,제천,26.6,,,
0,전국,2023-03-20,9.2,17.7,21.3,강릉,0.8,-4.1,청송군,25.4,,,
0,전국,2023-03-19,8.1,16.3,20.4,김해시,0.7,-5.5,대관령,25.9,,,
0,전국,2023-03-18,8.7,15.2,19.5,광양시,3.6,-3.6,대관령,23.1,,,
0,전국,2023-03-17,7.4,12.4,15.5,북창원,2.2,-6.4,대관령,21.9,,,
0,전국,2023-03-16,7.3,13.1,19.4,양산시,2.4,-4.7,철원,24.1,,,
0,전국,2023-03-15,11.2,19.3,23.2,구미,2.7,-3.6,제천,26.8,,,
0,전국,2023-03-14,8.1,16,19.6,상주,0.4,-5.2,장흥,24.8,,,
0,전국,2023-03-13,3.5,9.1,13.3,의령군,-1.7,-8.7,대관령,22,,,
0,전국,2023-03-12,7.2,14.5,22.1,포항,1.1,-6.2,대관령,28.3,,,
0,전국,2023-03-11,13.8,22.3,26.4,경주시,5.9,1.1,청송군,25.3,,,
0,전국,2023-03-10,11.9,21.6,25,광주,3.2,-2.6,대관령,27.6,,,
0,전국,2023-03-09,12.2,19,23.6,포항,대구,합천,6.1,0.6,청송군,23,
0,전국,2023-03-08,12.4,19.6,23.9,영덕,4.9,-1,제천,24.9,,,
0,전국,2023-03-07,11.2,19.6,24.2,강릉,3,-3.3,청송군,27.5,,,
0,전국,2023-03-06,8.1,16.9,20.6,강릉,-0.4,-4.9,파주,제천,장수,25.5,
0,전국,2023-03-05,6.8,15.5,18.4,강릉,-0.7,-6.7,대관령,25.1,,,
0,전국,2023-03-04,6.1,14.4,18.2,김해시,-0.4,-6.3,대관령,24.5,,,
0,전국,2023-03-03,4.3,12.3,17.5,강릉,-3.6,-8.6,장수,26.1,,,
0,전국,2023-03-02,2.7,7.4,11.5,의령군,-1.7,-7.7,대관령,19.2,,,
0,전국,2023-03-01,6.7,11.5,16.2,진주,2.9,-2.8,대관령,19,,,
0,전국,2023-02-28,6,13.8,18.6,경주시,-2.3,-8,청송군,26.6,,,
0,전국,2023-02-27,4,13.7,19.6,강릉,-4.6,-9.9,청송군,29.5,,,
0,전국,2023-02-26,1.6,9.8,13.3,김해시,-5.5,-13.7,대관령,27,,,
0,전국,2023-02-25,1.1,6.5,11,양산시,의령군,-3.5,-10,대관령,21,,
0,전국,2023-02-24,4.4,10.7,15.6,양산시,-0.1,-5,대관령,20.6,,,
0,전국,2023-02-23,4.5,10.6,15.7,양산시,-0.6,-6,철원,21.7,,,
0,전국,2023-02-22,2,9.3,13.5,강릉,-6.1,-10.9,대관령,24.4,,,
0,전국,2023-02-21,-1.2,5,9.4,김해시,-6.6,-16.9,대관령,26.3,,,
0,전국,2023-02-20,0.5,5.9,12.5,서귀포,-3.8,-12.5,대관령,25,,,
0,전국,2023-02-19,4.7,8.6,14.8,부산,양산시,-0.2,-4.7,대관령,19.5,,
0,전국,2023-02-18,5.9,8.6,16.3,성산,3.1,-3.4,인제,19.7,,,
0,전국,2023-02-17,3.4,9.1,14.7,고산,서귀포,-2.2,-9.2,대관령,23.9,,
0,전국,2023-02-16,2.5,7.2,12.3,서귀포,-1.6,-14.1,대관령,26.4,,,
0,전국,2023-02-15,2.1,5.9,11.3,서귀포,-1.3,-8.7,대관령,20,,,
0,전국,2023-02-14,2.4,7.2,12.7,양산시,-1.3,-9.2,대관령,21.9,,,
0,전국,2023-02-13,5.4,8.7,12.8,순천,2.5,-3,대관령,15.8,,,
0,전국,2023-02-12,3.3,8.2,13.8,성산,-2.4,-7.5,대관령,21.3,,,
0,전국,2023-02-11,2.1,8.1,13,제주,-2.3,-9.2,태백,22.2,,,
0,전국,2023-02-10,3.4,7.9,15,서귀포,-0.1,-5.5,대관령,20.5,,,
0,전국,2023-02-09,3.2,9.8,13.5,제주,-4.2,-12.4,대관령,25.9,,,
0,전국,2023-02-08,2.2,9.5,16.1,서귀포,-3.4,-10.1,대관령,26.2,,,
0,전국,2023-02-07,3,10.9,16.3,김해시,-2.8,-9.9,대관령,26.2,,,
0,전국,2023-02-06,2.1,10.2,15.1,경주시,-5.3,-11.3,청송군,26.4,,,
0,전국,2023-02-05,0.2,8.2,12.1,서귀포,-6.5,-12.4,청송군,24.5,,,
0,전국,2023-02-04,-0.6,5.9,11.6,서귀포,-6.1,-12.2,인제,23.8,,,
0,전국,2023-02-03,-0.2,5.5,11.1,의령군,-4.1,-12.4,대관령,23.5,,,
0,전국,2023-02-02,-0.9,4.4,10.1,서귀포,-5.1,-17.5,대관령,27.6,,,
0,전국,2023-02-01,3,9.1,15.5,서귀포,-2.4,-11,대관령,26.5,,,
0,전국,2023-01-31,1.1,8.9,14.4,제주,-6.9,-13.4,대관령,27.8,,,
0,전국,2023-01-30,-0.7,4.7,10.5,서귀포,-5.5,-14.1,북춘천,24.6,,,
0,전국,2023-01-29,-1,4.6,8.5,광양시,-8,-15.6,철원,24.1,,,
0,전국,2023-01-28,-5.1,-0.1,4.9,고산,-11,-17.6,철원,22.5,,,
0,전국,2023-01-27,-5.1,-1.2,6.6,서귀포,-8.9,-17.8,대관령,24.4,,,
0,전국,2023-01-26,-4.6,-0.4,10.9,성산,-11,-18.3,대관령,29.2,,,
0,전국,2023-01-25,-10.2,-3.9,3.7,서귀포,-16,-25.2,대관령,28.9,,,
0,전국,2023-01-24,-9.8,-1.2,6.2,서귀포,-13.3,-22.4,대관령,28.6,,,
0,전국,2023-01-23,1.3,7.6,13,서귀포,-4.4,-12,대관령,25,,,
0,전국,2023-01-22,-0.4,4.1,10,성산,-4.9,-13.4,대관령,23.4,,,
0,전국,2023-01-21,-3.8,2.5,7.5,광양시,-9.4,-19.2,철원,26.7,,,
0,전국,2023-01-20,-0.8,4.2,10.1,서귀포,-6.3,-15.3,철원,25.4,,,
0,전국,2023-01-19,-0.4,5.3,9.7,서귀포,-6.3,-14.2,대관령,23.9,,,
0,전국,2023-01-18,-1,4,10,서귀포,-4.8,-11.5,대관령,21.5,,,
0,전국,2023-01-17,-2.3,2.3,8.5,서귀포,-6.6,-17.3,대관령,25.8,,,
0,전국,2023-01-16,-2.3,1.4,7.8,서귀포,-5.6,-15.2,대관령,23,,,
0,전국,2023-01-15,1.6,4.7,13.4,서귀포,-1.4,-4.9,백령도,18.3,,,
0,전국,2023-01-14,6.9,9.5,17.6,서귀포,4.4,-2.6,대관령,20.2,,,
0,전국,2023-01-13,9.6,12.8,20.9,광양시,5.7,-3.8,대관령,24.7,,,
0,전국,2023-01-12,5.4,14.3,19.3,경주시,-2.7,-9.5,청송군,28.8,,,
0,전국,2023-01-11,2.6,11.2,16.7,제주,-3.4,-11.7,철원,28.4,,,
0,전국,2023-01-10,1.4,9.4,15.3,제주,-4.9,-12.7,철원,28,,,
0,전국,2023-01-09,3.1,9.9,18.5,성산,-2.3,-8.2,청송군,26.7,,,
0,전국,2023-01-08,0.8,7.9,14.6,제주,-5,-12.2,철원,26.8,,,
0,전국,2023-01-07,2.2,6,12.4,서귀포,-2.3,-10.3,철원,22.7,,,
0,전국,2023-01-06,0.8,7.4,12.3,제주,성산,-5,-12.6,제천,24.9,,
0,전국,2023-01-05,-0.8,6,13.4,제주,-6.4,-15.6,철원,29,,,
0,전국,2023-01-04,-1.6,5.1,11.2,서귀포,-7.4,-17.6,철원,28.8,,,
0,전국,2023-01-03,-3.1,3.3,10.1,서귀포,-8.3,-18,철원,28.1,,,
0,전국,2023-01-02,-2.3,2.7,11.6,서귀포,-6.2,-15.7,철원,27.3,,,
0,전국,2023-01-01,0.4,6.3,12.7,서귀포,-4.6,-11.5,철원,24.2,,,
0,전국,2022-12-31,-0.9,4.3,11.2,서귀포,-5.9,-15,철원,26.2,,,
0,전국,2022-12-30,-1.2,4,10.1,서귀포,-5.7,-12.1,철원,22.2,,,
0,전국,2022-12-29,-2.5,3,9.1,서귀포,-7.5,-16.7,철원,25.8,,,
0,전국,2022-12-28,-1.6,3.3,11.3,서귀포,-5.7,-13.1,철원,제천,24.4,,
0,전국,2022-12-27,-2.3,4.8,11.2,서귀포,-8.2,-18.5,대관령,29.7,,,
0,전국,2022-12-26,-3.5,3.1,11.6,서귀포,-8.8,-19.2,대관령,30.8,,,
0,전국,2022-12-25,-4.2,2.6,11.6,서귀포,-10.3,-19,철원,30.6,,,
0,전국,2022-12-24,-6.8,-0.9,7.5,울진,서귀포,-11.7,-21.8,대관령,29.3,,
0,전국,2022-12-23,-7.6,-4.8,3.5,고산,-9.7,-20.2,대관령,23.7,,,
0,전국,2022-12-22,-4.4,0.8,7.9,고산,-8.1,-17.3,대관령,25.2,,,
0,전국,2022-12-21,0.8,3.8,13.9,고산,-2.1,-8.7,대관령,22.6,,,
0,전국,2022-12-20,-2.2,4.4,13.6,고산,-8.8,-18.5,철원,32.1,,,
0,전국,2022-12-19,-5.4,0.6,10.1,고산,-11.4,-19.7,철원,29.8,,,
0,전국,2022-12-18,-7.5,-3.3,4.5,고산,-11.3,-19.4,철원,23.9,,,
0,전국,2022-12-17,-4.6,-0.2,7.8,서귀포,-8.5,-16.4,철원,24.2,,,
0,전국,2022-12-16,-2.3,1.3,11.8,서귀포,-5.5,-17.9,철원,29.7,,,
0,전국,2022-12-15,-2.2,3.5,11.2,성산,-9,-16.3,대관령,27.5,,,
0,전국,2022-12-14,-5.4,-1,7.4,제주,-8.5,-16.8,대관령,24.2,,,
0,전국,2022-12-13,2.9,6.2,12.4,고산,-1.7,-9.8,대관령,22.2,,,
0,전국,2022-12-12,2.4,7.7,14.3,서귀포,-3,-11.4,대관령,25.7,,,
0,전국,2022-12-11,2.3,8.6,12.8,양산시,-2.4,-11.1,대관령,23.9,,,
0,전국,2022-12-10,2.8,7.8,16.9,서귀포,-2,-8,대관령,24.9,,,
0,전국,2022-12-09,3.6,10.6,16.4,부산,-1.4,-8.7,청송군,25.1,,,
0,전국,2022-12-08,3.5,10.6,14.6,고산,-1.7,-6.7,파주,21.3,,,
0,전국,2022-12-07,4.1,9.3,15.6,서귀포,-0.5,-6.5,철원,22.1,,,
0,전국,2022-12-06,0.6,6.1,12.7,고산,-5.4,-10.9,대관령,23.6,,,
0,전국,2022-12-05,-0.8,4,12.8,서귀포,-4.3,-11.8,철원,24.6,,,
0,전국,2022-12-04,0.8,4.5,13.7,서귀포,-2,-9.9,대관령,23.6,,,
0,전국,2022-12-03,3.2,8.1,15.2,고산,-2.5,-8.3,청송군,23.5,,,
0,전국,2022-12-02,-1.3,4.3,10.7,서귀포,-6,-12.9,철원,23.6,,,
0,전국,2022-12-01,-2.6,1.6,8.8,서귀포,-5.9,-13.9,대관령,22.7,,,
0,전국,2022-11-30,-1.6,3.9,14.8,서귀포,-4.3,-12.2,대관령,27,,,
0,전국,2022-11-29,10.4,15.8,21.1,서귀포,3.8,-3.1,파주,24.2,,,
0,전국,2022-11-28,11.1,16.1,27.4,제주,3.9,-5.6,대관령,33,,,
0,전국,2022-11-27,6.2,14.3,19.8,제주,-0.8,-7.4,대관령,27.2,,,
0,전국,2022-11-26,9,15.4,20.7,서귀포,2.4,-3.5,파주,24.2,,,
0,전국,2022-11-25,9.5,17.4,21.6,강릉,제주,2.2,-2.6,거창,24.2,,
0,전국,2022-11-24,8,15.3,20.1,서귀포,3.6,-2.5,대관령,22.6,,,
0,전국,2022-11-23,10.9,16.3,20.1,통영,김해시,5.6,-0.8,대관령,20.9,,
0,전국,2022-11-22,10.7,14.5,19,성산,7.3,-2.5,대관령,21.5,,,
0,전국,2022-11-21,10.7,18,21.1,경주시,5.1,-2.1,대관령,23.2,,,
0,전국,2022-11-20,11.5,17.9,20.7,강릉,7.1,-2.3,대관령,23,,,
0,전국,2022-11-19,10.7,18.4,22.8,고산,3.9,-2.3,대관령,25.1,,,
0,전국,2022-11-18,8.9,18.2,23,고산,2.1,-5,대관령,28,,,
0,전국,2022-11-17,8.5,16.1,20.2,김해시,3.5,-2.6,대관령,22.8,,,
0,전국,2022-11-16,8.5,14.7,19.6,고산,4.1,-0.8,청송군,20.4,,,
0,전국,2022-11-15,7.9,13.7,17.8,의령군,2.6,-2.3,대관령,20.1,,,
0,전국,2022-11-14,9.9,14.2,18.6,서귀포,6.2,0.8,대관령,17.8,,,
0,전국,2022-11-13,12.6,18.8,24.1,서귀포,9.5,3.7,대관령,20.4,,,
0,전국,2022-11-12,16,22.4,26.5,강릉,8.6,1.5,대관령,25,,,
0,전국,2022-11-11,13.4,21.1,24.4,광주,7.4,1.3,청송군,23.1,,,
0,전국,2022-11-10,11.8,19.9,24.2,고산,5.5,-0.9,청송군,25.1,,,
0,전국,2022-11-09,10.2,18.1,22.4,강릉,3.6,-2.4,장수,24.8,,,
0,전국,2022-11-08,10.4,18.5,22.4,부산,4.4,-2,청송군,24.4,,,
0,전국,2022-11-07,9.1,17.2,20.5,함양군,2.1,-4.7,대관령,25.2,,,
0,전국,2022-11-06,7.6,15.9,19,양산시,0.8,-6.4,청송군,25.4,,,
0,전국,2022-11-05,6.3,14.2,18.5,양산시,-0.3,-7.7,대관령,26.2,,,
0,전국,2022-11-04,6.9,12.1,18.4,서귀포,2.5,-4.6,대관령,23,,,
0,전국,2022-11-03,10.2,17.2,22.8,부산,광양시,3.7,-2.6,청송군,25.4,,
0,전국,2022-11-02,10.7,19.3,23.3,광양시,5,-3,대관령,26.3,,,
0,전국,2022-11-01,12.4,19.9,23.4,양산시,함양군,6.7,1.7,장수,21.7,,
0,전국,2022-10-31,12.6,19.4,22,김해시,7.7,1.5,대관령,20.5,,,
0,전국,2022-10-30,12.7,19.3,22.5,고창,7.4,2.3,장수,20.2,,,
0,전국,2022-10-29,12.8,19.7,23.2,고산,7.7,2.3,장수,20.9,,,
0,전국,2022-10-28,12.3,19.5,24.1,양산시,6.4,-2.7,충주,26.8,,,
0,전국,2022-10-27,12.6,20.3,24.3,광양시,6.8,-0.9,대관령,25.2,,,
0,전국,2022-10-26,11,18.5,24,고산,4,-3,대관령,27,,,
0,전국,2022-10-25,9.4,16.4,20.2,김해시,3.3,-2.8,장수,23,,,
0,전국,2022-10-24,9.8,15.3,20.1,서귀포,5.2,-0.2,장수,20.3,,,
0,전국,2022-10-23,13.3,19.1,24,양산시,8.6,2.8,장수,21.2,,,
0,전국,2022-10-22,15.1,21.8,25.8,의령군,10.1,4.3,서청주,21.5,,,
0,전국,2022-10-21,13.2,19.8,24.5,고산,6.5,0.7,장수,23.8,,,
0,전국,2022-10-20,10.9,20.2,24,강릉,2.9,-4,대관령,28,,,
0,전국,2022-10-19,9,16.9,21,광양시,2.5,-3.3,대관령,24.3,,,
0,전국,2022-10-18,9,15.4,20.1,부산,서귀포,3.8,-4,대관령,24.1,,
0,전국,2022-10-17,13.3,18.1,25,양산시,7.5,-0.9,대관령,25.9,,,
0,전국,2022-10-16,17,22.4,26.6,김해시,12.8,7,장수,19.6,,,
0,전국,2022-10-15,16.8,23.8,26.1,김해시,11.4,5.3,대관령,20.8,,,
0,전국,2022-10-14,15.3,22.3,25.5,양산시,9.7,3,대관령,22.5,,,
0,전국,2022-10-13,14.7,22,25.4,김해시,9.1,2.4,대관령,23,,,
0,전국,2022-10-12,12.5,20.5,23.9,김해시,5.7,-1.3,대관령,25.2,,,
0,전국,2022-10-11,11.9,17.8,21.8,통영,양산시,7.7,1.3,대관령,20.5,,
0,전국,2022-10-10,11.4,14.7,19.1,부산,양산시,9.1,2,대관령,17.1,,
0,전국,2022-10-09,13.5,16.1,21.4,성산,11.2,4,대관령,17.4,,,
0,전국,2022-10-08,14.6,20.5,23.3,전주,의령군,9.4,4.5,대관령,18.8,,
0,전국,2022-10-07,14.9,18.8,23.5,광양시,11.6,6.3,파주,17.2,,,
0,전국,2022-10-06,15.9,20.1,23.3,대구,13.2,8.1,대관령,15.2,,,
0,전국,2022-10-05,15.7,19.9,24.1,서귀포,13.5,7.6,대관령,16.5,,,
0,전국,2022-10-04,19.2,24.2,27.8,제주,15,8.1,대관령,19.7,,,
0,전국,2022-10-03,22.7,26,30.7,경주시,19.2,12.6,대관령,18.1,,,
0,전국,2022-10-02,20,25.4,30.6,제주,14.4,6.4,태백,24.2,,,
0,전국,2022-10-01,19.4,28.1,32.8,강릉,12.3,5.1,대관령,27.7,,,
0,전국,2022-09-30,18.9,27.6,31.2,대구,12.7,4.6,태백,26.6,,,
0,전국,2022-09-29,18.6,26.4,29.9,경주시,13.5,5.1,태백,24.8,,,
0,전국,2022-09-28,18.4,24.8,28.4,양산시,13.5,2.5,대관령,25.9,,,
0,전국,2022-09-27,18.7,26.3,28.6,광주,13.2,4.9,대관령,23.7,,,
0,전국,2022-09-26,17.8,23.4,26.7,강릉,13.9,6,대관령,20.7,,,
0,전국,2022-09-25,17.6,23.1,27.1,고산,13.5,5.5,대관령,21.6,,,
0,전국,2022-09-24,17.3,23.9,27.3,양산시,광양시,11.3,5.9,대관령,21.4,,
0,전국,2022-09-23,18,24.9,29.3,양산시,13.2,7.6,대관령,21.7,,,
0,전국,2022-09-22,17.7,24,27,양산시,11.4,4.4,태백,22.6,,,
0,전국,2022-09-21,17,23.4,26,전주,11.7,4.4,대관령,21.6,,,
0,전국,2022-09-20,18.2,23,26.8,고산,14.1,6.8,대관령,20,,,
0,전국,2022-09-19,23.5,28,34.8,서귀포,17.9,12.3,대관령,청송군,22.5,,
0,전국,2022-09-18,26,30.5,35,강진군,22.6,17.5,대관령,17.5,,,
0,전국,2022-09-17,25.4,30.9,34,순창군,21.7,16.2,대관령,17.8,,,
0,전국,2022-09-16,24.4,28.9,32.8,전주,제주,20.9,13.5,대관령,19.3,,
0,전국,2022-09-15,23.8,28.1,32.1,전주,20.1,15,대관령,17.1,,,
0,전국,2022-09-14,23.5,27.6,31.1,고산,20.4,15.7,청송군,15.4,,,
0,전국,2022-09-13,23.3,27.1,30.5,밀양,20.3,15.5,태백,15,,,
0,전국,2022-09-12,22.1,25.7,28.7,서산,19.3,15.1,대관령,태백,13.6,,
0,전국,2022-09-11,22.2,26.9,30,고창군,18.4,13.2,장수,16.8,,,
0,전국,2022-09-10,21,25.8,30.4,고산,16.8,8.6,대관령,21.8,,,
0,전국,2022-09-09,21.3,28,30.8,서울,16,6.3,대관령,24.5,,,
0,전국,2022-09-08,20.7,27.8,29.9,대전,양산시,14.3,6.5,대관령,23.4,,
0,전국,2022-09-07,20.7,27.6,31.7,양산시,15,9.8,장수,21.9,,,
0,전국,2022-09-06,21,25.6,30,양산시,17,11.8,장수,18.2,,,
0,전국,2022-09-05,22.5,25.2,29.6,양산시,20.4,14.6,대관령,15,,,
0,전국,2022-09-04,23.6,27.4,32.5,강진군,20.6,15.2,태백,17.3,,,
0,전국,2022-09-03,22.5,26.1,30.2,보령,19.5,14.2,철원,16,,,
0,전국,2022-09-02,21.7,25.8,29.8,서울,17.7,8.8,대관령,21,,,
0,전국,2022-09-01,21.5,26.1,30.8,수원,18,11.3,대관령,19.5,,,
0,전국,2022-08-31,21.2,24.2,29.2,서귀포,19.3,13,대관령,16.2,,,
0,전국,2022-08-30,20.3,22,32.7,제주,성산,18.6,13,대관령,19.7,,
0,전국,2022-08-29,20.2,23.1,30.1,고산,17.4,11.5,태백,18.6,,,
0,전국,2022-08-28,20.6,27,28.9,양산시,밀양,14.4,7,대관령,21.9,,
0,전국,2022-08-27,21.4,26.5,30.4,제주,양산시,16.5,10.1,대관령,20.3,,
0,전국,2022-08-26,23,28.2,31.4,양산시,18.4,12.1,대관령,19.3,,,
0,전국,2022-08-25,22.5,27.2,31.5,양산시,18.9,13.8,대관령,17.7,,,
0,전국,2022-08-24,22.6,25.6,31.6,백령도,20.2,14.3,대관령,17.3,,,
0,전국,2022-08-23,24.4,27.7,33.4,제주,21.8,17,대관령,16.4,,,
0,전국,2022-08-22,25.5,30.7,33.3,강릉,20.5,14.1,청송군,19.2,,,
0,전국,2022-08-21,25.6,30.6,33.3,순창군,21.6,15.4,대관령,17.9,,,
0,전국,2022-08-20,26.1,29.5,33.3,홍천,23.3,16.3,대관령,17,,,
0,전국,2022-08-19,25.7,29.6,35.4,제주,20.8,16.8,태백,18.6,,,
0,전국,2022-08-18,24.4,29.5,32.3,대구,20.3,14.8,대관령,17.5,,,
0,전국,2022-08-17,24.4,28.6,31.3,의성,21.6,16.2,대관령,15.1,,,
0,전국,2022-08-16,25.7,29.3,34.1,제주,23,19.8,대관령,14.3,,,
0,전국,2022-08-15,28.2,31.5,36.7,제주,25.1,21.8,대관령,14.9,,,
0,전국,2022-08-14,27.1,30.9,36.1,경주시,24.5,20.6,대관령,15.5,,,
0,전국,2022-08-13,25.6,29.3,35.3,경주시,22.7,15.6,태백,19.7,,,
0,전국,2022-08-12,26.8,31.8,36.6,경주시,23.2,17.3,대관령,19.3,,,
0,전국,2022-08-11,25.2,26.8,35.8,제주,23.8,18.7,대관령,17.1,,,
